university_id,course_id,degree_id,degree_course_key,snapshot_type,as_of_part_id,support_count,pass_rate,avg_mark,retake_rate,source_level,link_used,link_weight
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20111,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20112,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20113,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20121,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20122,12,0.5,44.083333333333336,0.0,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20123,17,0.5294117647058824,47.76470588235294,0.11764705882352941,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20131,17,0.5294117647058824,47.76470588235294,0.11764705882352941,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20132,34,0.4411764705882353,40.61764705882353,0.08823529411764706,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20133,46,0.3695652173913043,35.5,0.2608695652173913,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20134,53,0.37735849056603776,34.64150943396226,0.32075471698113206,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20141,54,0.37037037037037035,34.7962962962963,0.3333333333333333,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20142,77,0.35064935064935066,33.20779220779221,0.2857142857142857,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20143,81,0.345679012345679,32.839506172839506,0.2839506172839506,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20144,81,0.345679012345679,32.839506172839506,0.2839506172839506,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20151,81,0.345679012345679,32.839506172839506,0.2839506172839506,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20152,93,0.3763440860215054,35.526881720430104,0.27956989247311825,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20153,100,0.36,35.47,0.26,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20154,100,0.36,35.47,0.26,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20161,102,0.3627450980392157,35.36274509803921,0.27450980392156865,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20162,115,0.3739130434782609,37.243478260869566,0.28695652173913044,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20163,120,0.375,37.35,0.30833333333333335,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20164,120,0.375,37.35,0.30833333333333335,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20171,121,0.371900826446281,37.421487603305785,0.3140495867768595,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20172,144,0.4166666666666667,40.201388888888886,0.2916666666666667,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20173,150,0.42,40.4,0.3,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20181,150,0.42,40.4,0.3,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20182,171,0.4269005847953216,41.24561403508772,0.27485380116959063,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20183,186,0.42473118279569894,41.31182795698925,0.3064516129032258,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20191,189,0.43386243386243384,41.67195767195767,0.31746031746031744,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20192,204,0.4362745098039216,41.705882352941174,0.3088235294117647,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20193,213,0.4413145539906103,42.14553990610329,0.323943661971831,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20201,215,0.4418604651162791,42.283720930232555,0.3302325581395349,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20202,259,0.46332046332046334,44.67953667953668,0.277992277992278,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20203,283,0.48056537102473496,45.91166077738516,0.29328621908127206,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20211,291,0.49140893470790376,46.67353951890034,0.30584192439862545,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20212,380,0.5157894736842106,48.56578947368421,0.24473684210526317,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20213,429,0.5174825174825175,49.01398601398601,0.27505827505827507,1,,
111,1.111,22.111,22.111__1.111,TRAIN_END_STATE,TRAIN_END_STATE,439,0.5170842824601367,49.0501138952164,0.29157175398633256,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20051,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20052,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20053,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20061,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20062,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20063,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20071,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20072,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20073,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20081,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20082,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20083,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20091,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20092,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20093,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20101,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20102,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20103,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20111,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20112,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20113,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20121,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20122,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20123,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20131,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20132,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20133,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20134,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20141,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20142,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20143,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20144,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20151,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20152,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20153,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20154,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20161,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20162,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20163,0,,,,1,,
