university_id,new_course_id,new_course_name,new_course_name_key,new_course_name_stem,new_course_credits,new_course_requirement_type_id,new_course_degree_ids,new_course_family_count,new_course_scope,new_course_valid_rows,old_course_id,old_course_name,old_course_name_key,old_course_credits,credit_change,credit_changed,requirement_type_changed,old_course_degree_ids,old_course_train_support,old_course_train_pass_rate,old_course_train_avg_mark,predecessor_rank,predecessor_count_for_new_course,relationship_type,weight_hint,match_method,scope_confidence,lineage_scope_used,lineage_rank_matched,effective_from_part_id,approval_status,notes,review_decision,reviewer_name,review_date,review_notes
111,99.111,سلوك المستهلك,سلوك مستهلك,سلوك مستهلك,3.0,5,7.111,1,specific,46,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,101.111,إدارة المشتريات والتخزين,اداره مشتريات والتخزين,اداره مشتريات والتخزين,3.0,5,7.111|9.111,2,specific,50,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,102.111,التسويق المباشر,تسويق مباشر,تسويق مباشر,3.0,5,7.111,1,specific,32,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,103.111,تسويق الخدمات,تسويق خدمات,تسويق خدمات,3.0,5,7.111|9.111,2,specific,54,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,104.111,إدارة النقل,اداره نقل,اداره نقل,3.0,5,7.111,1,specific,51,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20222,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,105.111,ادارة  الترويج والاعلان,اداره ترويج والاعلان,اداره ترويج والاعلان,3.0,5,7.111,1,specific,48,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20222,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,106.111,إدارة العلاقة مع الزبائن,اداره علاقه مع زباين,اداره علاقه مع زباين,3.0,5,7.111|9.111,2,specific,49,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20222,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,107.111,تصميم المنتج والتسعير,تصميم منتج والتسعير,تصميم منتج والتسعير,3.0,5,7.111,1,specific,46,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20222,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,108.111,بحوث ونظم المعلومات التسويقية,بحوث ونظم معلومات تسويقيه,بحوث ونظم معلومات تسويقيه,3.0,5,7.111,1,specific,23,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,109.111,إدارة التجزئة,اداره تجزيه,اداره تجزيه,3.0,5,7.111,1,specific,32,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,110.111,قنوات التوزيع,قنوات توزيع,قنوات توزيع,3.0,5,7.111,1,specific,21,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20223,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,111.111,التسويق الدولي,تسويق دولي,تسويق دولي,3.0,5,7.111,1,specific,14,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20223,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,113.111,إدارة العلامة التجارية,اداره علامه تجاريه,اداره علامه تجاريه,3.0,6,7.111,1,specific,7,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20233,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,114.111,التسويق الالكتروني,تسويق الكتروني,تسويق الكتروني,3.0,5,7.111,1,specific,15,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,115.111,التسويق الاستراتيجي,تسويق استراتيجي,تسويق استراتيجي,3.0,5,7.111,1,specific,11,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,116.111,اتخاذ القرار اللوجستي,اتخاذ قرار لوجستي,اتخاذ قرار لوجستي,3.0,5,7.111,1,specific,25,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,117.111,مشروع تخرج في التسويق,مشروع تخرج في تسويق,مشروع تخرج في تسويق,4.0,5,7.111,1,specific,5,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,447.111,الذكاء الصنعي المتقدم,ذكاء صنعي متقدم,ذكاء صنعي متقدم,3.0,6,4.111,1,specific,10,,,,,,unknown,unknown,,,,,,0,none,,none,,4.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,489.111,الآلات الكهربائية,الات كهرباييه,الات كهرباييه,3.0,6,5.111|6.111,2,specific,84,,,,,,unknown,unknown,,,,,,0,none,,none,,5.111|6.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,492.111,بنيان الحواسيب المتقدم,بنيان حواسيب متقدم,بنيان حواسيب متقدم,3.0,6,5.111,1,specific,8,,,,,,unknown,unknown,,,,,,0,none,,none,,5.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1163.111,الإنكليزية للمهندسين,انكليزيه للمهندسين,انكليزيه للمهندسين,2.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,76,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20222,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1164.111,التحليل العددي,تحليل عددي,تحليل عددي,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,185,503.111,التحليل العددي,تحليل عددي,3.0,0.0,false,false,3.111|4.111|5.111|6.111|21.111,1031,0.8923375363724539,68.89427740058196,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1165.111,مهارات التواصل,مهارات تواصل,مهارات تواصل,2.0,4,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,21,439.111,مهارات تواصل,مهارات تواصل,2.0,0.0,false,false,3.111|4.111|5.111|6.111|21.111,825,0.9212121212121213,69.15272727272728,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1165.111,مهارات التواصل,مهارات تواصل,مهارات تواصل,2.0,4,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,21,662.111,مهارات التواصل,مهارات تواصل,2.0,0.0,false,true,2.111|41.111,1596,0.9210526315789473,72.77506265664161,2,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1165.111,مهارات التواصل,مهارات تواصل,مهارات تواصل,2.0,4,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,21,1012.111,مهارات تواصل,مهارات تواصل,2.0,0.0,false,true,13.111|44.111,1124,0.9875444839857651,78.24733096085409,3,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1165.111,مهارات التواصل,مهارات تواصل,مهارات تواصل,2.0,4,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,21,375.111,مهارات تواصل,مهارات تواصل,1.0,1.0,true,true,18.111,127,0.8740157480314961,65.56692913385827,4,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1166.111,إدارة المشاريع,اداره مشاريع,اداره مشاريع,2.0,4,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,112,505.111,إدارة المشاريع,اداره مشاريع,2.0,0.0,false,false,3.111|4.111|5.111|6.111|21.111,624,0.9391025641025641,70.32692307692308,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1166.111,إدارة المشاريع,اداره مشاريع,اداره مشاريع,2.0,4,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,112,26.111,إدارة المشاريع,اداره مشاريع,3.0,-1.0,true,true,7.111|8.111|9.111|10.111|11.111|12.111|22.111,499,0.8697394789579158,67.07014028056112,2,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1166.111,إدارة المشاريع,اداره مشاريع,اداره مشاريع,2.0,4,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,112,418.111,إدارة المشاريع,اداره مشاريع,2.0,0.0,false,true,18.111,43,0.813953488372093,61.906976744186046,3,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1167.111,إدارة المؤسسات,اداره موسسات,اداره موسسات,2.0,4,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,7,509.111,إدارة المؤسسات,اداره موسسات,2.0,0.0,false,false,3.111|4.111|5.111|6.111|21.111,461,0.9436008676789588,75.45553145336225,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20222,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1169.111,ضمان جودة البرمجيات,ضمان جوده برمجيات,ضمان جوده برمجيات,3.0,5,26.111|46.111,1,specific,7,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1170.111,نماذج نضج البرمجيات,نماذج نضج برمجيات,نماذج نضج برمجيات,3.0,5,26.111|46.111,1,specific,14,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20233,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1171.111,مدخل إلى الخوارزميات والبرمجة,مدخل الي خوارزميات والبرمجه,مدخل الي خوارزميات والبرمجه,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,834,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1172.111,الرياضيات المتقطعة,رياضيات متقطعه,رياضيات متقطعه,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,876,431.111,الرياضيات المتقطعة,رياضيات متقطعه,3.0,0.0,false,false,3.111|4.111|5.111|6.111|21.111,1929,0.7646448937273198,61.922239502332815,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1173.111,الجبر الخطي ونظرية المصفوفات,جبر خطي ونظريه مصفوفات,جبر خطي ونظريه مصفوفات,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,719,432.111,الجبر الخطي ونظرية المصفوفات,جبر خطي ونظريه مصفوفات,4.0,-1.0,true,false,3.111|4.111|5.111|6.111|21.111,1933,0.7646145887221935,64.83548887739265,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1174.111,الفيزياء1,فيزياء#1,فيزياء,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,791,501.111,الفيزياء 1,فيزياء#1,3.0,0.0,false,false,3.111|4.111|5.111|6.111|21.111,1910,0.774869109947644,62.84502617801047,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1174.111,الفيزياء1,فيزياء#1,فيزياء,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,791,271.111,الفيزياء (1),فيزياء#1,3.0,0.0,false,true,16.111,250,0.912,67.672,2,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1174.111,الفيزياء1,فيزياء#1,فيزياء,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,791,410.111,فيزياء 1,فيزياء#1,3.0,0.0,false,true,18.111,156,0.8141025641025641,62.532051282051285,3,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1175.111,التحليل الرياضي1,تحليل رياضي#1,تحليل رياضي,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,917,502.111,التحليل الرياضي 1,تحليل رياضي#1,4.0,-1.0,true,false,3.111|4.111|5.111|6.111|21.111,1524,0.7841207349081365,64.75262467191601,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1175.111,التحليل الرياضي1,تحليل رياضي#1,تحليل رياضي,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,917,400.111,تحليل رياضي1,تحليل رياضي#1,3.0,0.0,false,true,18.111,168,0.7678571428571429,62.339285714285715,2,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1176.111,البرمجة1,برمجه#1,برمجه,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,751,413.111,برمجة 1,برمجه#1,4.0,-1.0,true,true,18.111,168,0.8273809523809523,66.375,1,0,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1177.111,التحليل الرياضي2,تحليل رياضي#2,تحليل رياضي,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,688,433.111,التحليل الرياضي 2,تحليل رياضي#2,4.0,-1.0,true,false,3.111|4.111|5.111|6.111|21.111,1141,0.8431200701139352,65.42243645924627,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1177.111,التحليل الرياضي2,تحليل رياضي#2,تحليل رياضي,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,688,401.111,تحليل رياضي 2,تحليل رياضي#2,3.0,0.0,false,true,18.111,176,0.6306818181818182,55.36931818181818,2,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1178.111,الدارات المنطقية,دارات منطقيه,دارات منطقيه,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,567,434.111,الدارات المنطقية,دارات منطقيه,4.0,-1.0,true,false,3.111|4.111|5.111|6.111|21.111,1396,0.9004297994269341,70.67120343839541,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1178.111,الدارات المنطقية,دارات منطقيه,دارات منطقيه,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,567,383.111,دارات منطقية,دارات منطقيه,3.0,0.0,false,true,18.111,140,0.8642857142857143,66.24285714285715,2,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1179.111,الفيزياء2,فيزياء#2,فيزياء,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,759,457.111,الفيزياء 2,فيزياء#2,3.0,0.0,false,true,5.111|6.111,362,0.856353591160221,67.11602209944752,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20222,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1179.111,الفيزياء2,فيزياء#2,فيزياء,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,759,831.111,فيزياء - 2,فيزياء#2,4.0,-1.0,true,true,20.111,368,0.5652173913043478,53.72010869565217,2,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20222,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1179.111,الفيزياء2,فيزياء#2,فيزياء,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,759,272.111,الفيزياء (2),فيزياء#2,3.0,0.0,false,true,16.111,247,0.8259109311740891,62.16194331983806,3,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20222,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1179.111,الفيزياء2,فيزياء#2,فيزياء,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,759,411.111,فيزياء 2,فيزياء#2,3.0,0.0,false,true,18.111,163,0.7423312883435583,57.91411042944785,4,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20222,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1180.111,الدارات الكهربائية1,دارات كهرباييه#1,دارات كهرباييه,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,773,427.111,الدارات الكهربائية 1,دارات كهرباييه#1,3.0,0.0,false,true,5.111|6.111,385,0.6753246753246753,57.5012987012987,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1181.111,البرمجة2,برمجه#2,برمجه,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,517,414.111,برمجة 2,برمجه#2,4.0,-1.0,true,true,18.111,166,0.8132530120481928,64.13253012048193,1,0,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1182.111,الإحصاء والاحتمالات,احصاء والاحتمالات,احصاء والاحتمالات,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,378,504.111,الإحصاء والاحتمالات,احصاء والاحتمالات,3.0,0.0,false,false,3.111|4.111|5.111|6.111|21.111,886,0.9446952595936795,77.71444695259594,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1182.111,الإحصاء والاحتمالات,احصاء والاحتمالات,احصاء والاحتمالات,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,378,846.111,الاحصاء والاحتمالات,احصاء والاحتمالات,2.0,1.0,true,true,20.111,230,0.8043478260869565,67.46521739130435,2,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1182.111,الإحصاء والاحتمالات,احصاء والاحتمالات,احصاء والاحتمالات,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,378,424.111,الأحصاء والأحتمالات,احصاء والاحتمالات,3.0,0.0,false,true,18.111,148,0.7905405405405406,64.19594594594595,3,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1183.111,بنيان الحواسيب1,بنيان حواسيب#1,بنيان حواسيب,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,split_or_merge,495,510.111,بنيان الحواسيب,بنيان حواسيب,3.0,0.0,false,false,3.111|4.111|5.111|6.111|21.111,1165,0.7759656652360515,62.73304721030043,1,1,split_from,,task_confirmed_split_merge,,,,20221,pending,Confirmed split/merge candidate excluded from ordinary name-key matching; proposal remains pending.,,,,
111,1184.111,الخوارزميات وبنى المعطيات1,خوارزميات وبني معطيات#1,خوارزميات وبني معطيات,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,486,516.111,الخوارزميات وبنى المعطيات 1,خوارزميات وبني معطيات#1,3.0,0.0,false,false,3.111|4.111|5.111|6.111|21.111,1088,0.8336397058823529,62.296875,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1185.111,أساسيات قواعد البيانات,اساسيات قواعد بيانات,اساسيات قواعد بيانات,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,461,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1186.111,البرمجة3,برمجه#3,برمجه,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,277,415.111,برمجة 3,برمجه#3,4.0,-1.0,true,true,18.111,128,0.8125,63.953125,1,0,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111|6.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1187.111,نظرية الحوسبة,نظريه حوسبه,نظريه حوسبه,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,371,521.111,نظرية الحوسبة,نظريه حوسبه,3.0,0.0,false,true,3.111|4.111,483,0.782608695652174,61.58385093167702,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1188.111,مدخل إلى هندسة البرمجيات,مدخل الي هندسه برمجيات,مدخل الي هندسه برمجيات,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,324,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1189.111,الخوارزميات وبنى المعطيات2,خوارزميات وبني معطيات#2,خوارزميات وبني معطيات,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,394,522.111,الخوارزميات وبنى المعطيات 2,خوارزميات وبني معطيات#2,3.0,0.0,false,true,3.111|4.111,516,0.9224806201550387,71.36434108527132,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1190.111,المعادلات التفاضلية والتحويلات,معادلات تفاضليه والتحويلات,معادلات تفاضليه والتحويلات,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,305,426.111,المعادلات التفاضلية والتحويلات,معادلات تفاضليه والتحويلات,3.0,0.0,false,true,5.111|6.111,292,0.8458904109589042,67.9417808219178,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1191.111,تراسل البيانات,تراسل بيانات,تراسل بيانات,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,355,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1192.111,بنيان الحواسيب2,بنيان حواسيب#2,بنيان حواسيب,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,split_or_merge,272,510.111,بنيان الحواسيب,بنيان حواسيب,3.0,0.0,false,false,3.111|4.111|5.111|6.111|21.111,1165,0.7759656652360515,62.73304721030043,1,1,split_from,,task_confirmed_split_merge,,,,20221,pending,Confirmed split/merge candidate excluded from ordinary name-key matching; proposal remains pending.,,,,
111,1193.111,نظم التشغيل1,نظم تشغيل#1,نظم تشغيل,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,223,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
